  Time                 , V(VS)                , (V(MH:+)-V(MH:-))  / I(MH:+)
  1.851294873047e+00  ,1.035984374523e+00  ,2.662114686091e+04  
  1.861294873047e+00  ,1.093328653829e+00  ,2.653607434079e+04  
  1.871294873047e+00  ,1.051652577288e+00  ,2.645062116720e+04  
  1.881294873047e+00  ,1.003848384045e+00  ,2.636290114641e+04  
  1.891294873047e+00  ,9.109805597095e-01  ,2.626727314718e+04  
  1.901294873047e+00  ,1.062755211035e+00  ,2.617567930172e+04  
  1.911294873047e+00  ,9.948332163457e-01  ,2.608911451054e+04  
  1.921294873047e+00  ,9.156254768517e-01  ,2.599508985202e+04  
  1.931294873047e+00  ,1.064506973479e+00  ,2.590501648700e+04  
  1.941294873047e+00  ,9.968962675863e-01  ,2.581973462350e+04  
  1.951294873047e+00  ,1.024271370586e+00  ,2.573447895613e+04  
  1.961294873047e+00  ,1.083635975219e+00  ,2.565286047419e+04  
  1.971294873047e+00  ,9.357066560869e-01  ,2.556337188522e+04  
  1.981294873047e+00  ,1.025260170293e+00  ,2.547462013706e+04  
  1.991294873047e+00  ,9.105777153844e-01  ,2.538141431393e+04  
  2.001294873047e+00  ,1.018747520371e+00  ,2.529441207484e+04  
  2.011294873047e+00  ,1.023642689291e+00  ,2.521001785521e+04  
  2.021294873047e+00  ,1.055449079867e+00  ,2.512854885354e+04  
  2.031294873047e+00  ,1.016562395093e+00  ,2.504604351187e+04  
  2.041294873047e+00  ,1.075634022034e+00  ,2.496673755118e+04  
  2.051294873047e+00  ,1.035142063662e+00  ,2.488649804023e+04  
  2.061294873047e+00  ,9.545670949431e-01  ,2.480117076956e+04  
  2.071294873047e+00  ,1.078087710196e+00  ,2.471897904231e+04  
  2.081294873047e+00  ,9.350535599841e-01  ,2.463617392958e+04  
  2.091294873047e+00  ,9.627521591845e-01  ,2.455131154487e+04  
  2.101294873047e+00  ,9.403820917386e-01  ,2.446453281756e+04  
  2.111294873047e+00  ,9.556779686880e-01  ,2.437842403041e+04  
  2.121294873047e+00  ,9.741416669210e-01  ,2.429400056105e+04  
  2.131294873047e+00  ,1.099053926206e+00  ,2.421577130242e+04  
  2.141294873047e+00  ,9.634235663930e-01  ,2.413740720385e+04  
  2.151294873047e+00  ,1.013058870205e+00  ,2.405598375998e+04  
  2.161294873047e+00  ,9.557390057070e-01  ,2.397296006180e+04  
  2.171294873047e+00  ,1.093456831568e+00  ,2.389730502121e+04  
  2.181294873047e+00  ,9.614337595752e-01  ,2.381707380609e+04  
  2.191294873047e+00  ,1.078875087741e+00  ,2.374207680049e+04  
  2.201294873047e+00  ,9.682088686789e-01  ,2.366298070574e+04  
  2.211294873047e+00  ,1.057957701346e+00  ,2.358776384299e+04  
  2.221294873047e+00  ,9.673055207984e-01  ,2.350903372811e+04  
  2.231294873047e+00  ,1.047911008026e+00  ,2.343387856692e+04  
  2.241294873047e+00  ,1.046812341685e+00  ,2.336008166846e+04  
  2.251294873047e+00  ,1.027854243599e+00  ,2.328597344390e+04  
  2.261294873047e+00  ,9.517715994751e-01  ,2.320763635164e+04  
  2.271294873047e+00  ,1.077996154668e+00  ,2.313249658385e+04  
  2.281294873047e+00  ,1.008041627247e+00  ,2.306018148852e+04  
  2.291294873047e+00  ,9.838892788476e-01  ,2.298508838263e+04  
  2.301294873047e+00  ,9.821314127018e-01  ,2.290921423448e+04  
  2.311294873047e+00  ,1.038828699606e+00  ,2.283540224112e+04  
  2.321294873047e+00  ,9.280220954009e-01  ,2.275951571369e+04  
  2.331294873047e+00  ,9.418652912992e-01  ,2.267994808193e+04  
  2.341294873047e+00  ,9.782128360851e-01  ,2.260335879774e+04  
  2.351294873047e+00  ,9.690511795404e-01  ,2.252805640797e+04  
  2.361294873047e+00  ,9.964018677328e-01  ,2.245387130290e+04  
  2.371294873047e+00  ,9.161992248299e-01  ,2.237612188746e+04  
  2.381294873047e+00  ,1.046885586108e+00  ,2.230465505998e+04  
  2.391294873047e+00  ,9.977690969573e-01  ,2.223305227323e+04  
  2.401294873047e+00  ,9.767662587359e-01  ,2.216051053644e+04  
  2.411294873047e+00  ,1.063475447859e+00  ,2.209220641503e+04  
  2.421294873047e+00  ,1.076323740349e+00  ,2.202660527724e+04  
  2.431294873047e+00  ,1.086736655782e+00  ,2.196207028242e+04  
  2.441294873047e+00  ,1.005032502213e+00  ,2.189426289414e+04  
  2.451294873047e+00  ,1.012338633381e+00  ,2.182595125941e+04  
  2.461294873047e+00  ,9.712668233283e-01  ,2.175558079971e+04  
  2.471294873047e+00  ,1.049522385327e+00  ,2.168861939461e+04  
  2.481294873047e+00  ,9.569719534898e-01  ,2.161839387852e+04  
  2.491294873047e+00  ,1.086022522660e+00  ,2.155348659956e+04  
  2.501294873047e+00  ,1.010599078341e+00  ,2.148717319099e+04  
  2.511294873047e+00  ,1.003915524766e+00  ,2.142028362320e+04  
  2.521294873047e+00  ,9.160527359844e-01  ,2.134870137608e+04  
  2.531294873047e+00  ,1.023612170782e+00  ,2.128145351533e+04  
  2.541294873047e+00  ,9.083742790002e-01  ,2.120981247393e+04  
  2.551294873047e+00  ,9.137028107547e-01  ,2.113729074025e+04  
  2.561294873047e+00  ,9.730368968780e-01  ,2.106798888215e+04  
  2.571294873047e+00  ,9.064760277108e-01  ,2.099774178009e+04  
  2.581294873047e+00  ,1.059654530473e+00  ,2.093084307164e+04  
  2.591294873047e+00  ,9.762291329691e-01  ,2.086429645602e+04  
  2.601294873047e+00  ,1.088354136784e+00  ,2.080302460528e+04  
  2.611294873047e+00  ,1.095989867855e+00  ,2.074399493410e+04  
  2.621294873047e+00  ,9.523392437513e-01  ,2.067951542851e+04  
  2.631294873047e+00  ,9.118411816767e-01  ,2.061084605283e+04  
  2.641294873047e+00  ,1.048710592975e+00  ,2.054587772843e+04  
  2.651294873047e+00  ,1.088763084811e+00  ,2.048742076684e+04  
  2.661294873047e+00  ,1.026303903317e+00  ,2.042854426003e+04  
  2.671294873047e+00  ,9.115787224952e-01  ,2.036310609142e+04  
  2.681294873047e+00  ,1.049021881771e+00  ,2.029946181384e+04  
  2.691294873047e+00  ,1.095861690115e+00  ,2.024239997397e+04  
  2.701294873047e+00  ,9.609881893368e-01  ,2.018083118776e+04  
  2.711294873047e+00  ,1.099346903897e+00  ,2.012151613782e+04  
  2.721294873047e+00  ,9.310129093295e-01  ,2.006141156721e+04  
  2.731294873047e+00  ,1.051957762383e+00  ,2.000343491249e+04  
  2.741294873047e+00  ,1.072801904355e+00  ,1.994715378843e+04  
  2.751294873047e+00  ,1.064671773431e+00  ,1.989131867336e+04  
  2.761294873047e+00  ,1.009732352672e+00  ,1.983419519502e+04  
  2.771294873047e+00  ,1.060856959746e+00  ,1.977724391114e+04  
  2.781294873047e+00  ,1.003506576739e+00  ,1.972039722016e+04  
  2.791294873047e+00  ,9.225714896084e-01  ,1.965895202046e+04  
  2.801294873047e+00  ,9.191412091433e-01  ,1.959526060248e+04  
  2.811294873047e+00  ,9.836390270699e-01  ,1.953408378952e+04  
  2.821294873047e+00  ,9.809228797266e-01  ,1.947544059852e+04  
  2.831294873047e+00  ,1.056517227699e+00  ,1.942008152048e+04  
  2.841294873047e+00  ,1.008175908689e+00  ,1.936413572125e+04  
  2.851294873047e+00  ,9.755821405683e-01  ,1.930682677014e+04  
  2.861294873047e+00  ,1.033079012421e+00  ,1.925074671706e+04  
  2.871294873047e+00  ,1.000869777520e+00  ,1.919486941523e+04  
  2.881294873047e+00  ,9.183660390027e-01  ,1.913559886264e+04  
  2.891294873047e+00  ,1.078167058321e+00  ,1.907968943819e+04  
  2.901294873047e+00  ,1.037180700095e+00  ,1.902788275553e+04  
  2.911294873047e+00  ,1.019034394360e+00  ,1.897493623266e+04  
  2.921294873047e+00  ,1.074431592761e+00  ,1.892305327071e+04  
  2.931294873047e+00  ,1.072435682241e+00  ,1.887288218292e+04  
  2.941294873047e+00  ,9.845606860561e-01  ,1.882047836341e+04  
  2.951294873047e+00  ,1.033573412275e+00  ,1.876860612662e+04  
  2.961294873047e+00  ,9.189336832789e-01  ,1.871361067027e+04  
  2.971294873047e+00  ,1.099920651875e+00  ,1.866347783028e+04  
  2.981294873047e+00  ,9.429395428327e-01  ,1.860934306713e+04  
  2.991294873047e+00  ,1.064506973479e+00  ,1.855870369256e+04  
  3.001294873047e+00  ,1.022403637806e+00  ,1.850794396361e+04  
  3.011294873047e+00  ,1.057365642262e+00  ,1.845853864548e+04  
  3.021294873047e+00  ,1.097137363811e+00  ,1.841102380465e+04  
  3.031294873047e+00  ,1.032065797906e+00  ,1.836217560874e+04  
  3.041294873047e+00  ,9.000061037019e-01  ,1.830880358690e+04  
  3.051294873047e+00  ,1.071605578784e+00  ,1.825967997320e+04  
  3.061294873047e+00  ,9.495986816004e-01  ,1.820774269593e+04  
  3.071294873047e+00  ,1.080162968841e+00  ,1.815970904894e+04  
  3.081294873047e+00  ,1.066216010010e+00  ,1.811270364822e+04  
  3.091294873047e+00  ,1.060667744987e+00  ,1.806602821117e+04  
  3.101294873047e+00  ,1.061943418683e+00  ,1.801966947304e+04  
  3.111294873047e+00  ,1.076793725394e+00  ,1.797392810844e+04  
  3.121294873047e+00  ,9.585222937712e-01  ,1.792572322445e+04  
  3.131294873047e+00  ,1.087542344432e+00  ,1.787800418374e+04  
  3.141294873047e+00  ,1.018735312967e+00  ,1.783056103285e+04  
  3.151294873047e+00  ,1.047666859951e+00  ,1.778432345665e+04  
  3.161294873047e+00  ,1.061613818781e+00  ,1.773908390826e+04  
  3.171294873047e+00  ,9.127445295572e-01  ,1.769046605234e+04  
  3.181294873047e+00  ,9.947843867306e-01  ,1.764047823465e+04  
  3.191294873047e+00  ,9.992889187292e-01  ,1.759325516777e+04  
  3.201294873047e+00  ,1.063133640553e+00  ,1.754840760030e+04  
  3.211294873047e+00  ,1.051945554979e+00  ,1.750417437795e+04  
  3.221294873047e+00  ,1.007254249702e+00  ,1.745889478467e+04  
  3.231294873047e+00  ,1.087701040681e+00  ,1.741504510409e+04  
  3.241294873047e+00  ,9.723715933714e-01  ,1.737055729175e+04  
  3.251294873047e+00  ,9.449293496506e-01  ,1.732352371903e+04  
  3.261294873047e+00  ,1.033732108524e+00  ,1.727882456989e+04  
  3.271294873047e+00  ,9.892300180059e-01  ,1.723435184099e+04  
  3.281294873047e+00  ,1.033097323527e+00  ,1.719010890534e+04  
  3.291294873047e+00  ,9.421765800958e-01  ,1.714379109382e+04  
  3.301294873047e+00  ,1.077574999237e+00  ,1.710124116646e+04  
  3.311294873047e+00  ,1.029441206091e+00  ,1.705872453791e+04  
  3.321294873047e+00  ,9.617206335643e-01  ,1.701420614527e+04  
  3.331294873047e+00  ,9.152165288247e-01  ,1.696751663425e+04  
  3.341294873047e+00  ,9.618060853908e-01  ,1.692197957540e+04  
  3.351294873047e+00  ,9.264595477157e-01  ,1.687622013957e+04  
  3.361294873047e+00  ,9.421887874996e-01  ,1.683068405739e+04  
  3.371294873047e+00  ,9.970793786431e-01  ,1.678721531000e+04  
  3.381294873047e+00  ,9.327402569658e-01  ,1.674330878883e+04  
  3.391294873047e+00  ,9.051271095920e-01  ,1.669731268860e+04  
  3.401294873047e+00  ,9.087038789026e-01  ,1.665124050914e+04  
  3.411294873047e+00  ,1.059080782495e+00  ,1.661004071060e+04  
  3.421294873047e+00  ,1.054643391217e+00  ,1.657129804239e+04  
  3.431294873047e+00  ,1.038004699850e+00  ,1.653234443860e+04  
  3.441294873047e+00  ,9.476149784845e-01  ,1.649067264380e+04  
  3.451294873047e+00  ,1.030191961425e+00  ,1.645075076624e+04  
  3.461294873047e+00  ,1.076622821741e+00  ,1.641277022660e+04  
  3.471294873047e+00  ,9.695944090091e-01  ,1.637364099896e+04  
  3.481294873047e+00  ,9.496536149174e-01  ,1.633204201765e+04  
  3.491294873047e+00  ,1.065233314005e+00  ,1.629364986447e+04  
  3.501294873047e+00  ,9.531083101901e-01  ,1.625460983072e+04  
  3.511294873047e+00  ,1.080108035524e+00  ,1.621605225234e+04  
  3.521294873047e+00  ,9.438978240303e-01  ,1.617570549659e+04  
  3.531294873047e+00  ,1.068095950194e+00  ,1.613837031264e+04  
  3.541294873047e+00  ,1.099035615101e+00  ,1.610289438993e+04  
  3.551294873047e+00  ,1.044773705252e+00  ,1.606747363634e+04  
  3.561294873047e+00  ,1.044535660878e+00  ,1.603127269632e+04  
  3.571294873047e+00  ,9.764061403241e-01  ,1.599390427728e+04  
  3.581294873047e+00  ,9.610248115482e-01  ,1.595539781818e+04  
  3.591294873047e+00  ,1.045274208808e+00  ,1.591893416048e+04  
  3.601294873047e+00  ,1.041813409833e+00  ,1.588353005640e+04  
  3.611294873047e+00  ,9.136478774377e-01  ,1.584555467726e+04  
  3.621294873047e+00  ,9.859218115787e-01  ,1.580671193948e+04  
  3.631294873047e+00  ,9.892422254097e-01  ,1.576979316261e+04  
  3.641294873047e+00  ,9.683797723319e-01  ,1.573257016446e+04  
  3.651294873047e+00  ,1.015176854762e+00  ,1.569624034155e+04  
  3.661294873047e+00  ,9.677571947386e-01  ,1.566012313506e+04  
  3.671294873047e+00  ,9.942960905789e-01  ,1.562431031793e+04  
  3.681294873047e+00  ,1.072258674886e+00  ,1.559060048514e+04  
  3.691294873047e+00  ,1.034293649098e+00  ,1.555738665912e+04  
  3.701294873047e+00  ,1.054509109775e+00  ,1.552439445299e+04  
  3.711294873047e+00  ,1.092761009552e+00  ,1.549242420915e+04  
  3.721294873047e+00  ,9.276863917966e-01  ,1.545684656019e+04  
  3.731294873047e+00  ,9.346629230628e-01  ,1.541973385245e+04  
  3.741294873047e+00  ,9.958952604755e-01  ,1.538459377926e+04  
  3.751294873047e+00  ,1.013290810877e+00  ,1.535086122326e+04  
  3.761294873047e+00  ,9.151799066134e-01  ,1.531570078932e+04  
