  Time                 , V(VN)                , V(VVAL)              , (V(MS:+)-V(MS:-)) / I(MS:+), (V(MH:+)-V(MH:-)) / I(MH:+)
  4.202502164753e+01  ,1.642468679580e+00  ,-5.000000000000e-01  ,9.665841913500e+04  ,4.862307651301e+04  
  4.202507855671e+01  ,1.646491757943e+00  ,-5.000000000000e-01  ,9.665861909339e+04  ,4.862312137026e+04  
  4.202519237507e+01  ,1.654265545076e+00  ,-5.000000000000e-01  ,9.665902037508e+04  ,4.862321108049e+04  
  4.202542001179e+01  ,1.670068381471e+00  ,-5.000000000000e-01  ,9.665982839247e+04  ,4.862339048392e+04  
  4.202547692097e+01  ,1.673904214636e+00  ,-5.000000000000e-01  ,9.666003153270e+04  ,4.862343533121e+04  
  4.202559073933e+01  ,1.681845918763e+00  ,-5.000000000000e-01  ,9.666043917482e+04  ,4.862352502155e+04  
  4.202561919392e+01  ,1.683717727894e+00  ,-5.000000000000e-01  ,9.666054136914e+04  ,4.862354744324e+04  
  4.202567610310e+01  ,1.687734688749e+00  ,-5.000000000000e-01  ,9.666074609793e+04  ,4.862359228557e+04  
  4.202569033040e+01  ,1.688623532420e+00  ,-5.000000000000e-01  ,9.666079735110e+04  ,4.862360349592e+04  
  4.202571878499e+01  ,1.690680243890e+00  ,-5.000000000000e-01  ,9.666089994239e+04  ,4.862362591638e+04  
  4.202577569416e+01  ,1.694509078399e+00  ,-5.000000000000e-01  ,9.666110546516e+04  ,4.862236424933e+04  
  4.202578992146e+01  ,1.695585015230e+00  ,-5.000000000000e-01  ,9.666115691667e+04  ,4.862204323416e+04  
  4.202579347828e+01  ,1.695734099485e+00  ,-5.000000000000e-01  ,9.666116978400e+04  ,4.862167181952e+04  
  4.202580059193e+01  ,1.696321099298e+00  ,-5.000000000000e-01  ,9.666119552394e+04  ,4.862093181262e+04  
  4.202581481923e+01  ,1.697205128265e+00  ,-5.000000000000e-01  ,9.666124702508e+04  ,4.862094342482e+04  
  4.202581705807e+01  ,1.697456864407e+00  ,-5.000000000000e-01  ,9.666125513202e+04  ,4.862057123628e+04  
  4.202582153576e+01  ,1.697667582310e+00  ,-5.000000000000e-01  ,9.666127134800e+04  ,4.861982637407e+04  
  4.202582265519e+01  ,1.697841294808e+00  ,-5.000000000000e-01  ,9.666127540244e+04  ,4.861982714403e+04  
  4.202582489403e+01  ,1.697898685816e+00  ,-5.000000000000e-01  ,9.666128351183e+04  ,4.861982890562e+04  
  4.202582496400e+01  ,1.697993246256e+00  ,-5.000000000000e-01  ,9.666128376526e+04  ,4.861982896071e+04  
  4.202582510392e+01  ,1.697920296108e+00  ,-5.000000000000e-01  ,9.666128427212e+04  ,4.861982907086e+04  
  4.202582513891e+01  ,1.697991363239e+00  ,-5.000000000000e-01  ,9.666128439884e+04  ,4.861982909840e+04  
  4.202582514765e+01  ,1.697954340489e+00  ,-5.000000000000e-01  ,9.666128443052e+04  ,4.861982910528e+04  
  4.202582516514e+01  ,1.697965542437e+00  ,-5.000000000000e-01  ,9.666128449387e+04  ,4.861982911905e+04  
  4.202582516951e+01  ,1.697966991807e+00  ,-5.000000000000e-01  ,9.666128450971e+04  ,4.861982912249e+04  
  4.202582517826e+01  ,1.697960396647e+00  ,-5.000000000000e-01  ,9.666128454139e+04  ,4.861982912938e+04  
  4.202582519575e+01  ,1.697968158638e+00  ,-5.000000000000e-01  ,9.666128460475e+04  ,4.861982914315e+04  
  4.202582519630e+01  ,1.697965557105e+00  ,-5.000000000000e-01  ,9.666128460673e+04  ,4.861982914358e+04  
  4.202582519739e+01  ,1.697964952327e+00  ,-5.000000000000e-01  ,9.666128461069e+04  ,4.861982914444e+04  
  4.202582519958e+01  ,1.697965485626e+00  ,-5.000000000000e-01  ,9.666128461861e+04  ,4.861982914617e+04  
  4.202582520370e+01  ,1.697965554427e+00  ,-5.000000000000e-01  ,9.666128463355e+04  ,4.861982914942e+04  
  4.202582521027e+01  ,1.697966275737e+00  ,-5.000000000000e-01  ,9.666128465733e+04  ,4.861982915461e+04  
  4.202582522290e+01  ,1.697966973647e+00  ,-5.000000000000e-01  ,9.666128470308e+04  ,4.861982916459e+04  
  4.202582524816e+01  ,1.697968999855e+00  ,-5.000000000000e-01  ,9.666128479459e+04  ,4.861982918455e+04  
  4.202582529868e+01  ,1.697972371243e+00  ,-5.000000000000e-01  ,9.666128497759e+04  ,4.861982922446e+04  
  4.202582539972e+01  ,1.697979721939e+00  ,-5.000000000000e-01  ,9.666128534360e+04  ,4.861982930429e+04  
  4.202582560180e+01  ,1.697993744863e+00  ,-5.000000000000e-01  ,9.666128607562e+04  ,4.861982946394e+04  
  4.202582600597e+01  ,1.698022375349e+00  ,-5.000000000000e-01  ,9.666128753968e+04  ,4.861982978325e+04  
  4.202582681431e+01  ,1.698078898597e+00  ,-5.000000000000e-01  ,9.666129046787e+04  ,4.861983042187e+04  
  4.202582843097e+01  ,1.698192324373e+00  ,-5.000000000000e-01  ,9.666129632453e+04  ,4.861983169912e+04  
  4.202583166431e+01  ,1.698417797685e+00  ,-5.000000000000e-01  ,9.666130803895e+04  ,4.861983425360e+04  
  4.202583813099e+01  ,1.698867391329e+00  ,-5.000000000000e-01  ,9.666133147220e+04  ,4.861983936254e+04  
  4.202585106434e+01  ,1.699761881959e+00  ,-5.000000000000e-01  ,9.666137835630e+04  ,4.861984958037e+04  
  4.202587693104e+01  ,1.701546660042e+00  ,-5.000000000000e-01  ,9.666147219481e+04  ,4.861987001582e+04  
  4.202592866443e+01  ,1.705101057771e+00  ,-5.000000000000e-01  ,9.666166015251e+04  ,4.861991088584e+04  
  4.202603213123e+01  ,1.712242050446e+00  ,-5.000000000000e-01  ,9.666203719130e+04  ,4.861999262234e+04  
  4.202623906482e+01  ,1.726505124010e+00  ,-5.000000000000e-01  ,9.666279576186e+04  ,4.862015608121e+04  
  4.202665293201e+01  ,1.755044368794e+00  ,-5.000000000000e-01  ,9.666433085923e+04  ,4.862048294244e+04  
  4.202748066639e+01  ,1.812109654769e+00  ,-5.000000000000e-01  ,9.666747276033e+04  ,4.862113643893e+04  
  4.202913613514e+01  ,1.926254518447e+00  ,-5.000000000000e-01  ,9.667404240992e+04  ,4.862244252851e+04  
  4.203000000001e+01  ,1.985814041691e+00  ,-5.000000000000e-01  ,9.667762151555e+04  ,4.862312360055e+04  
  4.203033109376e+01  ,1.986566623207e+00  ,-5.000000000000e-01  ,9.667901277785e+04  ,4.862338452431e+04  
  4.203099330079e+01  ,1.986600713339e+00  ,-5.000000000000e-01  ,9.668179323836e+04  ,4.862390619481e+04  
  4.203231771486e+01  ,1.986622148310e+00  ,-5.000000000000e-01  ,9.668734983929e+04  ,4.862494915110e+04  
  4.203496654298e+01  ,1.986660974217e+00  ,-5.000000000000e-01  ,9.669843714956e+04  ,4.862703275699e+04  
  4.204026419923e+01  ,1.986740945722e+00  ,-5.000000000000e-01  ,9.672050853805e+04  ,4.863119075811e+04  
  4.205085951173e+01  ,1.986897108145e+00  ,-5.000000000000e-01  ,9.676424107913e+04  ,4.863947004570e+04  
  4.207205013673e+01  ,1.987205352285e+00  ,-5.000000000000e-01  ,9.685008658597e+04  ,4.865588278082e+04  
  4.211443138673e+01  ,1.987795995781e+00  ,-5.000000000000e-01  ,9.701546783465e+04  ,4.868813294890e+04  
  4.219919388673e+01  ,1.988889131928e+00  ,-5.000000000000e-01  ,9.732229960931e+04  ,4.875039512070e+04  
  4.236871888673e+01  ,1.990754188271e+00  ,-5.000000000000e-01  ,9.785004659297e+04  ,4.886644917423e+04  
  4.270776888673e+01  ,1.993480873061e+00  ,-5.000000000000e-01  ,9.862973196066e+04  ,4.906820605304e+04  
  4.338586888673e+01  ,1.996412589098e+00  ,-5.000000000000e-01  ,9.948005364052e+04  ,4.937396880707e+04  
  4.438586888673e+01  ,1.997840993572e+00  ,-5.000000000000e-01  ,9.989848844870e+04  ,4.965624476254e+04  
  4.538586888673e+01  ,1.998119040043e+00  ,-5.000000000000e-01  ,9.998056586248e+04  ,4.981180709090e+04  
  4.638586888673e+01  ,1.998173278174e+00  ,-5.000000000000e-01  ,9.999629386433e+04  ,4.989714225330e+04  
  4.700000000001e+01  ,1.998180032708e+00  ,-5.000000000000e-01  ,9.999847716195e+04  ,4.992856755954e+04  
  4.700300000001e+01  ,1.790965634747e+00  ,-5.000000000000e-01  ,9.999848272118e+04  ,4.992869321704e+04  
  4.700479715590e+01  ,1.666375256958e+00  ,-5.000000000000e-01  ,9.999848593482e+04  ,4.992876845276e+04  
  4.700544080460e+01  ,1.621746074292e+00  ,-5.000000000000e-01  ,9.999848702912e+04  ,4.992879537904e+04  
  4.700569469660e+01  ,1.604148349725e+00  ,-5.000000000000e-01  ,9.999848745258e+04  ,4.992880599751e+04  
  4.700569469670e+01  ,1.604151270119e+00  ,-5.000000000000e-01  ,9.999848745258e+04  ,4.992880599752e+04  
  4.700569470400e+01  ,1.604145953432e+00  ,-5.000000000000e-01  ,9.999848745259e+04  ,4.992880599782e+04  
  4.700569470471e+01  ,1.604150528088e+00  ,-5.000000000000e-01  ,9.999848745260e+04  ,4.992880599785e+04  
  4.700569470614e+01  ,1.604145323392e+00  ,-5.000000000000e-01  ,9.999848745260e+04  ,4.992880599791e+04  
  4.700569470900e+01  ,1.604127580766e+00  ,-5.000000000000e-01  ,9.999848745260e+04  ,4.992880599803e+04  
  4.700569471471e+01  ,1.604114670656e+00  ,-5.000000000000e-01  ,9.999848745261e+04  ,4.992880599827e+04  
  4.700569472614e+01  ,1.604121281067e+00  ,-5.000000000000e-01  ,9.999848745263e+04  ,4.992880599875e+04  
  4.700569474900e+01  ,1.604116528993e+00  ,-5.000000000000e-01  ,9.999848745267e+04  ,4.992880599970e+04  
  4.700569479472e+01  ,1.604122749181e+00  ,-5.000000000000e-01  ,9.999848745274e+04  ,4.992880600161e+04  
  4.700569488615e+01  ,1.604117460782e+00  ,-5.000000000000e-01  ,9.999848745290e+04  ,4.992880600544e+04  
  4.700569492810e+01  ,1.604121898883e+00  ,-5.000000000000e-01  ,9.999848745297e+04  ,4.992880600719e+04  
  4.700569494150e+01  ,1.604116430855e+00  ,-5.000000000000e-01  ,9.999848745299e+04  ,4.992880600775e+04  
  4.700569494300e+01  ,1.604121044860e+00  ,-5.000000000000e-01  ,9.999848745299e+04  ,4.992880600782e+04  
  4.700569494310e+01  ,1.604116476839e+00  ,-5.000000000000e-01  ,9.999848745299e+04  ,4.992880600782e+04  
  4.700569494320e+01  ,1.604121109587e+00  ,-5.000000000000e-01  ,9.999848745299e+04  ,4.992880600782e+04  
  4.700569494940e+01  ,1.604116319912e+00  ,-5.000000000000e-01  ,9.999848745300e+04  ,4.992880600808e+04  
  4.700569495011e+01  ,1.604120982229e+00  ,-5.000000000000e-01  ,9.999848745300e+04  ,4.992880600811e+04  
  4.700569495154e+01  ,1.604136672220e+00  ,-5.000000000000e-01  ,9.999848745301e+04  ,4.992880600817e+04  
  4.700569495440e+01  ,1.605630741571e+00  ,-5.000000000000e-01  ,9.999848745301e+04  ,4.992880600829e+04  
  4.700569496011e+01  ,1.612167889019e+00  ,-5.000000000000e-01  ,9.999848745302e+04  ,4.992880600853e+04  
  4.700569497154e+01  ,1.625282187364e+00  ,-5.000000000000e-01  ,9.999848745304e+04  ,4.992880600901e+04  
  4.700569499440e+01  ,1.649599942379e+00  ,-5.000000000000e-01  ,9.999848745308e+04  ,4.992880600997e+04  
  4.700569503840e+01  ,1.691098772222e+00  ,-5.000000000000e-01  ,9.999848745315e+04  ,4.992880601181e+04  
  4.700569512640e+01  ,8.608393562213e-04  ,-5.000000000000e-01  ,9.999848745328e+04  ,4.992880601549e+04  
  4.700569530240e+01  ,-1.928771978044e-04  ,-5.000000000000e-01  ,9.999848745347e+04  ,4.992880602285e+04  
  4.700569554635e+01  ,1.351999565458e-04  ,-5.000000000000e-01  ,9.999848745374e+04  ,4.992880603305e+04  
  4.700569603425e+01  ,-1.112634724691e-04  ,-5.000000000000e-01  ,9.999848745425e+04  ,4.992880605345e+04  
  4.700569701005e+01  ,1.092688890765e-04  ,-5.000000000000e-01  ,9.999848745520e+04  ,4.992880610218e+04  
  4.700569884301e+01  ,-1.092847414483e-04  ,-5.000000000000e-01  ,9.999848745692e+04  ,4.992879027193e+04  
  4.700570077859e+01  ,1.105270225423e-04  ,-5.000000000000e-01  ,9.999848745871e+04  ,4.992876131240e+04  
  4.700570315439e+01  ,-1.088574216439e-04  ,-5.000000000000e-01  ,9.999848746091e+04  ,4.992873125689e+04  
  4.700570790597e+01  ,1.105610619163e-04  ,-5.000000000000e-01  ,9.999848746529e+04  ,4.992867111878e+04  
  4.700571740915e+01  ,-1.087887006150e-04  ,-5.000000000000e-01  ,9.999848747406e+04  ,4.992855081176e+04  
  4.700573641549e+01  ,1.105571553452e-04  ,-5.000000000000e-01  ,9.999848749159e+04  ,4.992831005078e+04  
  4.700577442819e+01  ,-1.095430748634e-04  ,-5.000000000000e-01  ,9.999848752661e+04  ,4.992807108354e+04  
  4.700585045358e+01  ,1.104623104666e-04  ,-5.000000000000e-01  ,9.999848759656e+04  ,4.992747962708e+04  
  4.700597881410e+01  ,-1.104832777870e-04  ,-5.000000000000e-01  ,9.999828392581e+04  ,4.992648110156e+04  
  4.700607328620e+01  ,1.094801165991e-04  ,-5.000000000000e-01  ,9.999798402077e+04  ,4.992566277509e+04  
  4.700611212840e+01  ,-1.104804407532e-04  ,-5.000000000000e-01  ,9.999786071505e+04  ,4.992532635974e+04  
  4.700617433860e+01  ,1.088366636779e-04  ,-5.000000000000e-01  ,9.999766322727e+04  ,4.992532908827e+04  
  4.700618606180e+01  ,-1.104676334691e-04  ,-5.000000000000e-01  ,9.999762601173e+04  ,4.992532960243e+04  
  4.700619768770e+01  ,1.088443276203e-04  ,-5.000000000000e-01  ,9.999758910509e+04  ,4.992533011233e+04  
  4.700620761200e+01  ,-1.104427114882e-04  ,-5.000000000000e-01  ,9.999755760022e+04  ,4.992533054759e+04  
  4.700622505940e+01  ,1.088476921751e-04  ,-5.000000000000e-01  ,9.999750221316e+04  ,4.992533131280e+04  
  4.700623942650e+01  ,-1.104260156026e-04  ,-5.000000000000e-01  ,9.999745660460e+04  ,4.992533194290e+04  
  4.700624638210e+01  ,1.088469916226e-04  ,-5.000000000000e-01  ,9.999743452395e+04  ,4.992533224796e+04  
  4.700624906790e+01  ,-1.103593355580e-04  ,-5.000000000000e-01  ,9.999742599784e+04  ,4.992533236575e+04  
  4.700624912670e+01  ,1.069028406917e-04  ,-5.000000000000e-01  ,9.999742581118e+04  ,4.992533236833e+04  
  4.700624912680e+01  ,6.631406971991e-05  ,-5.000000000000e-01  ,9.999742581087e+04  ,4.992533236833e+04  
  4.700624918416e+01  ,-6.616401651627e-05  ,-5.000000000000e-01  ,9.999742562876e+04  ,4.992533237085e+04  
  4.700624923655e+01  ,6.326980009774e-05  ,-5.000000000000e-01  ,9.999742546246e+04  ,4.992533237314e+04  
  4.700624932474e+01  ,-6.368210407004e-05  ,-5.000000000000e-01  ,9.999742518250e+04  ,4.992533237701e+04  
  4.700624950112e+01  ,6.189253279842e-05  ,-5.000000000000e-01  ,9.999742462257e+04  ,4.992533238475e+04  
  4.700624985389e+01  ,-6.301073337767e-05  ,-5.000000000000e-01  ,9.999742350272e+04  ,4.992533240022e+04  
  4.700625055942e+01  ,6.154801661395e-05  ,-5.000000000000e-01  ,9.999742126301e+04  ,4.992533243116e+04  
  4.700625197047e+01  ,-6.284363891851e-05  ,-5.000000000000e-01  ,9.999741678359e+04  ,4.992533249305e+04  
  4.700625479259e+01  ,6.146492942705e-05  ,-5.000000000000e-01  ,9.999740782476e+04  ,4.992533261681e+04  
  4.700626043681e+01  ,-6.280187495378e-05  ,-5.000000000000e-01  ,9.999738990710e+04  ,4.992533286435e+04  
  4.700627172526e+01  ,6.144414892262e-05  ,-5.000000000000e-01  ,9.999735407178e+04  ,4.992533335943e+04  
  4.700628207650e+01  ,-6.278732841025e-05  ,-5.000000000000e-01  ,9.999732121168e+04  ,4.992533381339e+04  
  4.700628294280e+01  ,6.134640478805e-05  ,-5.000000000000e-01  ,9.999731846161e+04  ,4.992533385139e+04  
  4.700628294460e+01  ,-3.222492599164e-05  ,-5.000000000000e-01  ,9.999731845589e+04  ,4.992533385147e+04  
  4.700628294470e+01  ,-1.917330732937e-05  ,-5.000000000000e-01  ,9.999731845557e+04  ,4.992533385147e+04  
  4.700628294614e+01  ,8.367092108053e-06  ,-5.000000000000e-01  ,9.999731845100e+04  ,4.992533385153e+04  
  4.700628294753e+01  ,-6.077963918383e-06  ,-5.000000000000e-01  ,9.999731844658e+04  ,4.992533385159e+04  
  4.700628294968e+01  ,3.331182293786e-06  ,-5.000000000000e-01  ,9.999731843976e+04  ,4.992533385169e+04  
  4.700628295200e+01  ,-3.685306238621e-06  ,-5.000000000000e-01  ,9.999731843240e+04  ,4.992533385179e+04  
  4.700628295271e+01  ,-1.003577024505e-05  ,-5.000000000000e-01  ,9.999731843013e+04  ,4.992533385182e+04  
  4.700628295414e+01  ,-3.038855701121e-05  ,-5.000000000000e-01  ,9.999731842560e+04  ,4.992533385188e+04  
  4.700628295700e+01  ,-4.322953924785e-05  ,-5.000000000000e-01  ,9.999731841653e+04  ,4.992533385201e+04  
  4.700628296170e+01  ,-4.217435144227e-05  ,-5.000000000000e-01  ,9.999731840159e+04  ,4.992533385222e+04  
  4.700628297111e+01  ,-2.158082675940e-05  ,-5.000000000000e-01  ,9.999731837173e+04  ,4.992533385272e+04  
  4.700628297610e+01  ,-4.187088661212e-05  ,-5.000000000000e-01  ,9.999731835589e+04  ,4.992533385305e+04  
  4.700628297620e+01  ,-4.240109987563e-05  ,-5.000000000000e-01  ,9.999731835558e+04  ,4.992533385306e+04  
  4.700628297981e+01  ,-4.796111537786e-05  ,-5.000000000000e-01  ,9.999731834413e+04  ,4.992533385331e+04  
  4.700628298150e+01  ,-4.465135801723e-05  ,-5.000000000000e-01  ,9.999731833874e+04  ,4.992533385343e+04  
  4.700628298252e+01  ,-4.485999028603e-05  ,-5.000000000000e-01  ,9.999731833552e+04  ,4.992533385350e+04  
  4.700628298402e+01  ,-4.442417043293e-05  ,-5.000000000000e-01  ,9.999731833075e+04  ,4.992533385360e+04  
  4.700628298702e+01  ,-4.337290497602e-05  ,-5.000000000000e-01  ,9.999731832121e+04  ,4.992533385380e+04  
  4.700628299230e+01  ,-3.951812506386e-05  ,-5.000000000000e-01  ,9.999731830445e+04  ,4.992533385416e+04  
  4.700628299967e+01  ,-2.986326082777e-05  ,-5.000000000000e-01  ,9.999731828107e+04  ,4.992533385466e+04  
  4.700628301440e+01  ,-2.017882483685e-05  ,-5.000000000000e-01  ,9.999731823431e+04  ,4.992533385563e+04  
  4.700628304386e+01  ,-3.956467559263e-05  ,-5.000000000000e-01  ,9.999731814079e+04  ,4.992533385748e+04  
  4.700628310278e+01  ,-2.428435227841e-05  ,-5.000000000000e-01  ,9.999731795375e+04  ,4.992533386085e+04  
  4.700628312460e+01  ,-8.432993052310e-05  ,-5.000000000000e-01  ,9.999731788448e+04  ,4.992533386198e+04  
  4.700628312790e+01  ,-1.660173955003e-04  ,-5.000000000000e-01  ,9.999731787400e+04  ,4.992533386214e+04  
  4.700628312820e+01  ,-1.802272042823e-04  ,-5.000000000000e-01  ,9.999731787305e+04  ,4.992533386216e+04  
  4.700628312830e+01  ,-1.859013527650e-04  ,-5.000000000000e-01  ,9.999731787273e+04  ,4.992533386216e+04  
  4.700628313383e+01  ,-2.938105297062e-03  ,-5.000000000000e-01  ,9.999731785517e+04  ,4.992533386243e+04  
  4.700628313450e+01  ,-3.522098085114e-03  ,-5.000000000000e-01  ,9.999731785305e+04  ,4.992533386247e+04  
  4.700628313521e+01  ,-4.130467305004e-03  ,-5.000000000000e-01  ,9.999731785078e+04  ,4.992533386250e+04  
  4.700628313664e+01  ,-5.341888706880e-03  ,-5.000000000000e-01  ,9.999731784625e+04  ,4.992533386257e+04  
  4.700628313950e+01  ,-7.749522501399e-03  ,-5.000000000000e-01  ,9.999731783718e+04  ,4.992533386271e+04  
  4.700628314521e+01  ,-1.245775465213e-02  ,-5.000000000000e-01  ,9.999731781904e+04  ,4.992533386298e+04  
  4.700628315664e+01  ,-2.139777249249e-02  ,-5.000000000000e-01  ,9.999731778275e+04  ,4.992533386352e+04  
  4.700628317950e+01  ,-3.748414315123e-02  ,-5.000000000000e-01  ,9.999731771019e+04  ,4.992533386456e+04  
  4.700628322522e+01  ,-6.351381103377e-02  ,-5.000000000000e-01  ,9.999731756506e+04  ,4.992533386645e+04  
  4.700628331665e+01  ,-9.732526315929e-02  ,-5.000000000000e-01  ,9.999731727480e+04  ,4.992533386958e+04  
  4.700628349952e+01  ,-1.231841224653e-01  ,-5.000000000000e-01  ,9.999731669428e+04  ,4.992533387332e+04  
  4.700628386525e+01  ,-1.131437560616e-01  ,-5.000000000000e-01  ,9.999731553325e+04  ,4.992531847481e+04  
  4.700628404886e+01  ,-9.705150670925e-02  ,-5.000000000000e-01  ,9.999731495039e+04  ,4.992530672183e+04  
  4.700628423211e+01  ,-7.976858081383e-02  ,-5.000000000000e-01  ,9.999731436867e+04  ,4.992529985404e+04  
  4.700628445608e+01  ,-5.713698147883e-02  ,-5.000000000000e-01  ,9.999731365767e+04  ,4.992529366143e+04  
  4.700628490402e+01  ,-8.352234770427e-03  ,-5.000000000000e-01  ,9.999731223568e+04  ,4.992528421917e+04  
  4.700628579990e+01  ,9.593256188236e-02  ,-5.000000000000e-01  ,9.999730939170e+04  ,4.992526996308e+04  
  4.700628759166e+01  ,3.001387396944e-01  ,-5.000000000000e-01  ,9.999730370373e+04  ,4.992524739804e+04  
  4.700629117519e+01  ,6.278702704585e-01  ,-5.000000000000e-01  ,9.999729232779e+04  ,4.992520949777e+04  
  4.700629834224e+01  ,1.014178741432e+00  ,-5.000000000000e-01  ,9.999726957593e+04  ,4.992514429062e+04  
  4.700631267635e+01  ,1.287415104685e+00  ,-5.000000000000e-01  ,9.999722407221e+04  ,4.992502908384e+04  
  4.700634134456e+01  ,1.339312898112e+00  ,-5.000000000000e-01  ,9.999713306486e+04  ,4.992481128677e+04  
  4.700637396785e+01  ,1.325883358833e+00  ,-5.000000000000e-01  ,9.999702950220e+04  ,4.992456481043e+04  
  4.700643921444e+01  ,1.325806757086e+00  ,-5.000000000000e-01  ,9.999682237725e+04  ,4.992407016205e+04  
  4.700656970760e+01  ,1.315727424459e+00  ,-5.000000000000e-01  ,9.999640812879e+04  ,4.992307671071e+04  
  4.700683069393e+01  ,1.302150875912e+00  ,-5.000000000000e-01  ,9.999557963760e+04  ,4.992107190520e+04  
  4.700735266659e+01  ,1.269437681418e+00  ,-5.000000000000e-01  ,9.999392267821e+04  ,4.991698904233e+04  
  4.700839661190e+01  ,1.208980725729e+00  ,-5.000000000000e-01  ,9.999060885136e+04  ,4.990851108951e+04  
  4.701040325252e+01  ,1.088096821448e+00  ,-5.000000000000e-01  ,9.998423945617e+04  ,4.989088357713e+04  
  4.701441653377e+01  ,8.510643143090e-01  ,-5.000000000000e-01  ,9.997150202414e+04  ,4.984854709388e+04  
  4.702244309627e+01  ,3.728522848396e-01  ,-5.000000000000e-01  ,9.994603259218e+04  ,4.969120326437e+04  
  4.702338770924e+01  ,3.186141593033e-01  ,-5.000000000000e-01  ,9.994303567629e+04  ,4.966305910480e+04  
  4.702404893832e+01  ,-1.545269008639e-01  ,-5.000000000000e-01  ,9.994093791940e+04  ,4.966320263353e+04  
  4.702426380648e+01  ,-1.551776585256e-01  ,-5.000000000000e-01  ,9.994025625286e+04  ,4.966324929095e+04  
  4.702469354281e+01  ,-1.551803542534e-01  ,-5.000000000000e-01  ,9.993889293014e+04  ,4.966334258671e+04  
  4.702516903109e+01  ,-1.551782448660e-01  ,-5.000000000000e-01  ,9.993738448522e+04  ,4.966344578390e+04  
  4.702575770296e+01  ,-1.551804823248e-01  ,-5.000000000000e-01  ,9.993551701047e+04  ,4.966357350228e+04  
  4.702643875765e+01  ,-1.551791301463e-01  ,-5.000000000000e-01  ,9.993335651344e+04  ,4.966372120401e+04  
  4.702780086703e+01  ,-1.551806648931e-01  ,-5.000000000000e-01  ,9.992903567574e+04  ,4.966401641430e+04  
  4.702807575865e+01  ,-1.551747027697e-01  ,-5.000000000000e-01  ,9.992816369903e+04  ,4.966407596032e+04  
  4.702826818279e+01  ,-1.551765906624e-01  ,-5.000000000000e-01  ,9.992755332247e+04  ,4.966411763369e+04  
  4.702841610759e+01  ,-1.544058346044e-01  ,-5.000000000000e-01  ,9.992708410191e+04  ,4.966414965188e+04  
  4.702871195720e+01  ,-1.544480037119e-01  ,-5.000000000000e-01  ,9.992614566571e+04  ,4.966421368224e+04  
  4.702878591960e+01  ,-1.312589862209e-01  ,-5.000000000000e-01  ,9.992591105819e+04  ,4.966422957665e+04  
  4.702893384441e+01  ,-8.495881038834e-02  ,-5.000000000000e-01  ,9.992544184501e+04  ,4.966426069035e+04  
  4.702897082561e+01  ,-3.278890661750e-02  ,-5.000000000000e-01  ,9.992532454210e+04  ,4.966426823005e+04  
  4.702898007091e+01  ,-1.488307549153e-02  ,-5.000000000000e-01  ,9.992529521639e+04  ,4.966427007268e+04  
  4.702899856151e+01  ,-4.101880772378e-06  ,-5.000000000000e-01  ,9.992523656501e+04  ,4.966427371796e+04  
  4.702903554271e+01  ,-1.245181560416e-06  ,-5.000000000000e-01  ,9.992511926237e+04  ,4.966428097286e+04  
  4.702909133495e+01  ,-7.504953769000e-07  ,-5.000000000000e-01  ,9.992494229229e+04  ,4.966429191754e+04  
  4.702919162791e+01  ,-5.272960242331e-07  ,-5.000000000000e-01  ,9.992462416906e+04  ,4.966431159097e+04  
  4.702939221385e+01  ,-4.352343410952e-07  ,-5.000000000000e-01  ,9.992398792599e+04  ,4.966435093439e+04  
  4.702979338573e+01  ,-4.045162775579e-07  ,-5.000000000000e-01  ,9.992271545341e+04  ,4.966442960748e+04  
  4.703000000001e+01  ,-4.081556674029e-07  ,-5.000000000000e-01  ,9.992206010292e+04  ,4.966447011909e+04  
  4.703006721193e+01  ,-4.065032994660e-07  ,-5.000000000000e-01  ,9.992184691779e+04  ,4.966448329627e+04  
  4.703020163575e+01  ,-4.065436438883e-07  ,-5.000000000000e-01  ,9.992142054853e+04  ,4.966450964960e+04  
  4.703039484864e+01  ,-4.065656364072e-07  ,-5.000000000000e-01  ,9.992080771404e+04  ,4.966454752472e+04  
  4.703078127443e+01  ,-4.065753175242e-07  ,-5.000000000000e-01  ,9.991958205763e+04  ,4.966462326222e+04  
  4.703155412599e+01  ,-4.065687499721e-07  ,-5.000000000000e-01  ,9.991713079515e+04  ,4.966477468626e+04  
  4.703309982911e+01  ,-4.065428617639e-07  ,-5.000000000000e-01  ,9.991222847148e+04  ,4.966507733065e+04  
  4.703619123536e+01  ,-4.065433741318e-07  ,-5.000000000000e-01  ,9.990242462928e+04  ,4.966568180552e+04  
  4.704237404786e+01  ,-4.065732870095e-07  ,-5.000000000000e-01  ,9.988282016481e+04  ,4.966688750687e+04  
  4.705473967286e+01  ,-4.065702085831e-07  ,-5.000000000000e-01  ,9.984362411100e+04  ,4.966928597326e+04  
  4.707947092286e+01  ,-4.065665072384e-07  ,-5.000000000000e-01  ,9.976528346689e+04  ,4.967403161584e+04  
  4.712893342286e+01  ,-4.065564942757e-07  ,-5.000000000000e-01  ,9.960880773563e+04  ,4.968332132428e+04  
  4.722785842286e+01  ,-4.065384032192e-07  ,-5.000000000000e-01  ,9.929667606350e+04  ,4.970112223806e+04  
  4.742570842286e+01  ,-4.064977852658e-07  ,-5.000000000000e-01  ,9.867567351006e+04  ,4.973381932493e+04  
