  Time                 , V(VS)                , (V(MH:+)-V(MH:-))  / I(MH:+)
  5.313043652344e+00  ,7.709768974883e-01  ,1.186532302267e+04  
  5.323043652344e+00  ,6.676534318064e-01  ,1.184794962825e+04  
  5.333043652344e+00  ,9.544785912656e-01  ,1.183236054364e+04  
  5.343043652344e+00  ,8.067445905942e-01  ,1.181867223269e+04  
  5.353043652344e+00  ,7.816705832087e-01  ,1.180390929879e+04  
  5.363043652344e+00  ,8.518387401959e-01  ,1.178935644274e+04  
  5.373043652344e+00  ,1.285836359752e+00  ,1.177806205498e+04  
  5.383043652344e+00  ,1.362694174017e+00  ,1.176956155488e+04  
  5.393043652344e+00  ,1.059266945402e+00  ,1.176009970116e+04  
  5.403043652344e+00  ,7.969542527543e-01  ,1.174749157035e+04  
  5.413043652344e+00  ,8.746177556688e-01  ,1.173373770506e+04  
  5.423043652344e+00  ,6.501724295785e-01  ,1.171829302161e+04  
  5.424293652344e+00  ,9.717154454176e-01  ,1.171645432417e+04  
  5.426793652344e+00  ,8.434644611957e-01  ,1.171335173160e+04  
  5.431793652344e+00  ,9.159520249031e-01  ,1.170696889697e+04  
  5.441793652344e+00  ,9.865596484268e-01  ,1.169517690941e+04  
  5.451793652344e+00  ,6.570085757012e-01  ,1.168095559142e+04  
  5.453043652344e+00  ,8.298409985656e-01  ,1.167903495078e+04  
  5.455543652344e+00  ,7.310342722861e-01  ,1.167520640174e+04  
  5.460543652344e+00  ,1.354026917325e+00  ,1.166979911662e+04  
  5.470543652344e+00  ,7.097201452681e-01  ,1.165807185868e+04  
  5.480543652344e+00  ,7.559617908261e-01  ,1.164300465033e+04  
  5.490543652344e+00  ,1.315768913846e+00  ,1.163182407188e+04  
  5.500543652344e+00  ,8.247138889737e-01  ,1.162140426098e+04  
  5.501793652344e+00  ,1.319211401715e+00  ,1.162010139100e+04  
  5.504293652344e+00  ,7.164342173528e-01  ,1.161680099322e+04  
  5.504918652344e+00  ,1.361741996521e+00  ,1.161609362988e+04  
  5.506168652344e+00  ,1.291964476455e+00  ,1.161512770676e+04  
  5.508668652344e+00  ,8.973723563341e-01  ,1.161265875572e+04  
  5.509279199219e+00  ,9.001312295907e-01  ,1.161196168130e+04  
  5.510500292969e+00  ,1.226483962523e+00  ,1.161073432710e+04  
  5.512942480469e+00  ,1.014905240028e+00  ,1.160846025135e+04  
  5.517826855469e+00  ,8.875087740715e-01  ,1.160306577677e+04  
  5.527595605469e+00  ,9.353129673147e-01  ,1.159224759775e+04  
  5.537595605469e+00  ,1.257075716422e+00  ,1.158268124353e+04  
  5.547595605469e+00  ,9.101413006989e-01  ,1.157302630378e+04  
  5.557595605469e+00  ,8.548661763359e-01  ,1.156137722115e+04  
  5.567595605469e+00  ,8.318918424024e-01  ,1.154922360106e+04  
  5.577595605469e+00  ,1.097988830226e+00  ,1.153857687815e+04  
  5.587595605469e+00  ,1.215717032380e+00  ,1.153005086177e+04  
  5.597595605469e+00  ,1.192181157872e+00  ,1.152195212765e+04  
  5.607595605469e+00  ,1.040614032411e+00  ,1.151317384434e+04  
  5.617595605469e+00  ,1.061464278085e+00  ,1.150390560500e+04  
  5.627595605469e+00  ,1.201605273598e+00  ,1.149535781111e+04  
  5.637595605469e+00  ,6.696554460280e-01  ,1.148389711587e+04  
  5.638845605469e+00  ,9.210791344951e-01  ,1.148230362723e+04  
  5.641345605469e+00  ,6.848902859584e-01  ,1.147884949651e+04  
  5.641970605469e+00  ,6.777367473373e-01  ,1.147793938678e+04  
  5.643220605469e+00  ,1.045496993927e+00  ,1.147644877942e+04  
  5.645720605469e+00  ,7.288125247963e-01  ,1.147362157427e+04  
  5.646345605469e+00  ,1.155754264962e+00  ,1.147294362360e+04  
  5.647595605469e+00  ,1.027405621509e+00  ,1.147170741368e+04  
  5.650095605469e+00  ,6.556901760918e-01  ,1.146865216798e+04  
  5.655095605469e+00  ,9.937864314707e-01  ,1.146246868332e+04  
  5.665095605469e+00  ,6.523453474532e-01  ,1.145016058965e+04  
  5.666345605469e+00  ,1.298971526231e+00  ,1.144877439574e+04  
  5.668845605469e+00  ,6.492202520829e-01  ,1.144540909977e+04  
  5.673845605469e+00  ,6.380626850185e-01  ,1.143780455854e+04  
  5.682359667969e+00  ,1.095913571581e+00  ,1.142841839532e+04  
  5.692359667969e+00  ,8.192938016907e-01  ,1.141850620422e+04  
  5.702359667969e+00  ,1.248677022614e+00  ,1.140918568074e+04  
  5.712359667969e+00  ,8.912686544389e-01  ,1.140044277420e+04  
  5.722359667969e+00  ,1.183587145604e+00  ,1.139250526082e+04  
  5.732359667969e+00  ,1.009875789666e+00  ,1.138429808141e+04  
  5.742359667969e+00  ,7.302285836360e-01  ,1.137356270063e+04  
  5.743609667969e+00  ,1.256099124119e+00  ,1.137233976469e+04  
  5.746109667969e+00  ,8.154362620930e-01  ,1.137008465301e+04  
  5.751109667969e+00  ,1.383446760460e+00  ,1.136640271995e+04  
  5.761109667969e+00  ,1.058168279061e+00  ,1.135848402997e+04  
  5.771109667969e+00  ,9.473738822596e-01  ,1.134969532311e+04  
  5.781109667969e+00  ,1.390771202734e+00  ,1.134199378963e+04  
  5.791109667969e+00  ,7.740287484359e-01  ,1.133321796228e+04  
  5.792359667969e+00  ,1.291036713767e+00  ,1.133208628298e+04  
  5.794859667969e+00  ,1.022937711722e+00  ,1.132992343469e+04  
  5.795484667969e+00  ,1.269161046175e+00  ,1.132948527392e+04  
  5.796734667969e+00  ,9.164891506699e-01  ,1.132847735478e+04  
  5.797047167969e+00  ,6.426770836512e-01  ,1.132811107207e+04  
  5.797672167969e+00  ,1.154533524583e+00  ,1.132744203155e+04  
  5.798922167969e+00  ,1.140543839839e+00  ,1.132651429670e+04  
  5.800564355469e+00  ,1.050502029481e+00  ,1.132521923831e+04  
  5.803848730469e+00  ,8.193426313059e-01  ,1.132212929964e+04  
  5.804669824219e+00  ,1.179070406201e+00  ,1.132139601175e+04  
  5.806312011719e+00  ,1.379857783746e+00  ,1.132030801993e+04  
  5.809596386719e+00  ,6.604754783776e-01  ,1.131709441398e+04  
  5.816165136719e+00  ,8.052064577166e-01  ,1.130912132766e+04  
  5.826165136719e+00  ,1.104312265389e+00  ,1.129994900100e+04  
  5.836165136719e+00  ,7.271523178808e-01  ,1.129022455181e+04  
  5.837415136719e+00  ,7.437299722282e-01  ,1.128875854753e+04  
  5.839915136719e+00  ,9.721549119541e-01  ,1.128623429362e+04  
  5.844915136719e+00  ,1.268819238868e+00  ,1.128247176644e+04  
  5.854915136719e+00  ,8.920255134739e-01  ,1.127457187276e+04  
  5.864915136719e+00  ,9.058442945647e-01  ,1.126531099392e+04  
  5.874915136719e+00  ,9.450056459243e-01  ,1.125640071649e+04  
  5.884915136719e+00  ,1.193035676138e+00  ,1.124871541587e+04  
  5.894915136719e+00  ,1.130069887387e+00  ,1.124183379845e+04  
  5.904915136719e+00  ,7.423627430036e-01  ,1.123275103955e+04  
  5.906165136719e+00  ,1.370628986480e+00  ,1.123169890994e+04  
  5.908665136719e+00  ,9.203466902676e-01  ,1.122989678209e+04  
  5.909290136719e+00  ,1.091445661794e+00  ,1.122939677709e+04  
  5.910540136719e+00  ,1.289913632618e+00  ,1.122854177828e+04  
  5.913040136719e+00  ,8.842127750481e-01  ,1.122664716345e+04  
  5.918040136719e+00  ,1.186443678091e+00  ,1.122272104224e+04  
  5.928040136719e+00  ,1.261348307749e+00  ,1.121634459322e+04  
  5.938040136719e+00  ,1.380590227973e+00  ,1.121049024962e+04  
  5.948040136719e+00  ,9.250831629383e-01  ,1.120287383907e+04  
  5.949290136719e+00  ,1.141618091372e+00  ,1.120191890606e+04  
  5.951790136719e+00  ,1.251802117985e+00  ,1.120030808963e+04  
  5.956790136719e+00  ,1.214471877194e+00  ,1.119720232823e+04  
  5.966790136719e+00  ,1.088613544115e+00  ,1.119052524435e+04  
  5.976790136719e+00  ,6.542497024445e-01  ,1.118087742230e+04  
  5.986790136719e+00  ,1.369115268410e+00  ,1.117203316730e+04  
  5.996790136719e+00  ,8.606280709250e-01  ,1.116486295729e+04  
  5.998040136719e+00  ,1.265913876766e+00  ,1.116393901724e+04  
  6.000540136719e+00  ,8.956633198035e-01  ,1.116214464259e+04  
  6.001165136719e+00  ,7.077425458541e-01  ,1.116149637883e+04  
  6.001321386719e+00  ,8.223456526383e-01  ,1.116133693605e+04  
  6.001633886719e+00  ,9.341410565508e-01  ,1.116106360276e+04  
  6.002258886719e+00  ,1.233857234413e+00  ,1.116062193687e+04  
  6.003508886719e+00  ,9.102389599292e-01  ,1.115964461541e+04  
  6.003821386719e+00  ,1.141666920988e+00  ,1.115943337292e+04  
  6.004446386719e+00  ,1.364574114200e+00  ,1.115906227421e+04  
  6.005696386719e+00  ,7.099154637288e-01  ,1.115804388419e+04  
  6.008196386719e+00  ,9.827997680593e-01  ,1.115572111967e+04  
  6.013196386719e+00  ,9.837519455550e-01  ,1.115190542336e+04  
  6.023196386719e+00  ,1.282662434767e+00  ,1.114543773121e+04  
  6.033196386719e+00  ,1.199066133610e+00  ,1.113954985316e+04  
  6.043196386719e+00  ,6.554948576312e-01  ,1.113066153086e+04  
  6.044446386719e+00  ,1.357200842311e+00  ,1.112959958240e+04  
  6.046946386719e+00  ,1.097402874844e+00  ,1.112811209931e+04  
  6.051946386719e+00  ,8.899502548296e-01  ,1.112438092030e+04  
  6.061946386719e+00  ,1.156706442457e+00  ,1.111767073505e+04  
  6.071946386719e+00  ,1.371361430708e+00  ,1.111199545562e+04  
  6.081946386719e+00  ,6.385998107852e-01  ,1.110228092276e+04  
  6.091946386719e+00  ,1.035560167241e+00  ,1.109299386100e+04  
  6.101946386719e+00  ,6.511490218818e-01  ,1.108393266696e+04  
  6.103196386719e+00  ,1.307077242347e+00  ,1.108322501945e+04  
  6.105696386719e+00  ,7.208288827174e-01  ,1.108131246016e+04  
  6.110696386719e+00  ,6.873805963317e-01  ,1.107615593867e+04  
  6.119660449219e+00  ,1.299777214881e+00  ,1.106968023579e+04  
  6.129660449219e+00  ,9.200048829615e-01  ,1.106327927860e+04  
  6.139660449219e+00  ,1.107046723838e+00  ,1.105642373641e+04  
  6.149660449219e+00  ,7.429486983856e-01  ,1.104863500194e+04  
  6.150910449219e+00  ,1.279903561510e+00  ,1.104771882229e+04  
  6.153410449219e+00  ,1.230805383465e+00  ,1.104638706557e+04  
  6.158410449219e+00  ,1.175579088717e+00  ,1.104360418734e+04  
  6.168410449219e+00  ,6.717795342875e-01  ,1.103512946939e+04  
  6.169660449219e+00  ,1.360838648640e+00  ,1.103417369380e+04  
  6.172160449219e+00  ,8.527665028840e-01  ,1.103257657400e+04  
  6.177160449219e+00  ,8.210028382214e-01  ,1.102850789900e+04  
  6.186765136719e+00  ,1.083828241829e+00  ,1.102188027710e+04  
  6.196765136719e+00  ,8.939054536576e-01  ,1.101511186025e+04  
  6.206765136719e+00  ,7.644825586718e-01  ,1.100699443435e+04  
  6.216765136719e+00  ,1.160856959746e+00  ,1.099983708274e+04  
  6.226765136719e+00  ,1.015662099063e+00  ,1.099389662872e+04  
  6.236765136719e+00  ,1.114493240150e+00  ,1.098786597234e+04  
  6.246765136719e+00  ,1.043592638936e+00  ,1.098196452273e+04  
  6.256765136719e+00  ,9.339213232826e-01  ,1.097550362475e+04  
  6.266765136719e+00  ,7.670705282754e-01  ,1.096788530723e+04  
  6.276765136719e+00  ,1.143815424055e+00  ,1.096097970294e+04  
  6.286765136719e+00  ,8.189275795770e-01  ,1.095442409467e+04  
  6.288015136719e+00  ,9.645863216041e-01  ,1.095353737546e+04  
  6.290515136719e+00  ,6.027832880642e-01  ,1.095138352544e+04  
  6.291140136719e+00  ,9.817987609485e-01  ,1.095084859661e+04  
  6.292390136719e+00  ,7.111117893002e-01  ,1.094989664206e+04  
  6.292702636719e+00  ,1.103408917508e+00  ,1.094971187509e+04  
  6.293327636719e+00  ,8.260078737754e-01  ,1.094928066617e+04  
  6.293483886719e+00  ,7.685354167302e-01  ,1.094915555633e+04  
  6.293796386719e+00  ,1.289083529160e+00  ,1.094895320942e+04  
  6.294421386719e+00  ,9.555772576067e-01  ,1.094860572911e+04  
  6.294577636719e+00  ,8.795007171850e-01  ,1.094849986886e+04  
  6.294890136719e+00  ,1.060243537706e+00  ,1.094830624439e+04  
  6.295515136719e+00  ,1.087807855464e+00  ,1.094794954108e+04  
  6.296765136719e+00  ,1.276680806909e+00  ,1.094730224930e+04  
  6.299265136719e+00  ,7.529831843013e-01  ,1.094552869292e+04  
  6.304265136719e+00  ,8.229560228278e-01  ,1.094153957507e+04  
  6.314265136719e+00  ,8.329905087436e-01  ,1.093404747181e+04  
  6.324265136719e+00  ,1.392675557726e+00  ,1.092823060066e+04  
  6.334265136719e+00  ,9.955198828089e-01  ,1.092227717822e+04  
  6.344265136719e+00  ,7.877498702963e-01  ,1.091540266844e+04  
  6.354265136719e+00  ,1.069350260933e+00  ,1.090879134546e+04  
  6.364265136719e+00  ,8.680013428144e-01  ,1.090262185844e+04  
  6.374265136719e+00  ,1.086562700278e+00  ,1.089653396552e+04  
  6.384265136719e+00  ,1.352513199255e+00  ,1.089177343406e+04  
  6.394265136719e+00  ,1.294161809137e+00  ,1.088749097989e+04  
  6.404265136719e+00  ,1.137784966582e+00  ,1.088280850230e+04  
  6.414265136719e+00  ,1.339988402966e+00  ,1.087822726724e+04  
  6.424265136719e+00  ,9.182714316233e-01  ,1.087303013198e+04  
  6.425515136719e+00  ,1.177507858516e+00  ,1.087234313677e+04  
  6.428015136719e+00  ,1.379491561632e+00  ,1.087119216230e+04  
  6.433015136719e+00  ,9.627063814203e-01  ,1.086871895645e+04  
  6.434265136719e+00  ,9.650502029481e-01  ,1.086798423142e+04  
  6.436765136719e+00  ,1.053236487930e+00  ,1.086658501569e+04  
  6.441765136719e+00  ,1.396435438093e+00  ,1.086427129319e+04  
  6.451765136719e+00  ,7.790826136052e-01  ,1.085864345678e+04  
  6.453015136719e+00  ,1.312399670400e+00  ,1.085792456438e+04  
  6.455515136719e+00  ,8.272530289621e-01  ,1.085655115123e+04  
  6.460515136719e+00  ,7.944883571886e-01  ,1.085331095483e+04  
  6.470515136719e+00  ,9.193456831568e-01  ,1.084672645420e+04  
  6.480515136719e+00  ,1.378856776635e+00  ,1.084177096938e+04  
  6.490515136719e+00  ,7.571092867824e-01  ,1.083614876638e+04  
  6.491765136719e+00  ,1.393896298105e+00  ,1.083544999850e+04  
  6.494265136719e+00  ,9.269386883145e-01  ,1.083400941822e+04  
  6.494890136719e+00  ,1.346800134281e+00  ,1.083374390663e+04  
  6.496140136719e+00  ,1.197576830348e+00  ,1.083319744284e+04  
  6.498640136719e+00  ,1.204242072817e+00  ,1.083209585035e+04  
  6.503640136719e+00  ,7.036896877956e-01  ,1.082900846948e+04  
  6.513640136719e+00  ,6.574968718528e-01  ,1.082080819171e+04  
  6.523640136719e+00  ,1.207855464339e+00  ,1.081440816929e+04  
  6.533640136719e+00  ,1.016467787713e+00  ,1.080966138053e+04  
  6.543640136719e+00  ,7.270058290353e-01  ,1.080313994871e+04  
  6.544890136719e+00  ,1.201825006867e+00  ,1.080240886090e+04  
  6.547390136719e+00  ,7.012970366527e-01  ,1.080091634021e+04  
  6.552390136719e+00  ,7.861384929960e-01  ,1.079769633196e+04  
  6.562390136719e+00  ,1.379784539323e+00  ,1.079249536927e+04  
  6.572390136719e+00  ,1.260396130253e+00  ,1.078867168848e+04  
  6.582390136719e+00  ,1.216571550645e+00  ,1.078460651219e+04  
  6.592390136719e+00  ,1.206683553575e+00  ,1.078046780622e+04  
  6.602390136719e+00  ,1.302267525254e+00  ,1.077649361342e+04  
  6.612390136719e+00  ,6.924588763085e-01  ,1.077084086373e+04  
  6.622390136719e+00  ,1.067055269021e+00  ,1.076476950571e+04  
  6.632390136719e+00  ,7.791314432203e-01  ,1.075921017117e+04  
  6.633640136719e+00  ,9.046967986084e-01  ,1.075845909499e+04  
  6.636140136719e+00  ,1.395800653096e+00  ,1.075733970065e+04  
  6.641140136719e+00  ,1.185808893094e+00  ,1.075545640799e+04  
  6.651140136719e+00  ,6.550798059023e-01  ,1.074953016802e+04  
  6.652390136719e+00  ,1.164152958769e+00  ,1.074878592134e+04  
  6.654890136719e+00  ,1.160124515519e+00  ,1.074775118361e+04  
  6.659890136719e+00  ,6.516861476485e-01  ,1.074477113245e+04  
  6.669890136719e+00  ,1.219452497940e+00  ,1.074005335789e+04  
  6.679890136719e+00  ,7.461470381787e-01  ,1.073481835242e+04  
  6.681140136719e+00  ,1.333738212226e+00  ,1.073418737469e+04  
  6.683640136719e+00  ,1.384691915647e+00  ,1.073317828473e+04  
  6.688640136719e+00  ,6.616962187567e-01  ,1.073046683051e+04  
  6.698640136719e+00  ,8.875576036866e-01  ,1.072404271031e+04  
  6.708640136719e+00  ,1.399804681539e+00  ,1.071973060208e+04  
  6.718640136719e+00  ,1.011951048311e+00  ,1.071579817216e+04  
  6.728640136719e+00  ,9.739127780999e-01  ,1.071112164708e+04  
  6.738640136719e+00  ,7.579393902402e-01  ,1.070563017171e+04  
  6.748640136719e+00  ,1.000378429518e+00  ,1.070024477974e+04  
  6.758640136719e+00  ,1.276656392102e+00  ,1.069622543602e+04  
  6.768640136719e+00  ,8.756920072024e-01  ,1.069188356553e+04  
  6.769890136719e+00  ,6.157475508896e-01  ,1.069107908976e+04  
  6.772390136719e+00  ,1.321262245552e+00  ,1.068970507577e+04  
  6.777390136719e+00  ,7.900448622089e-01  ,1.068743149353e+04  
  6.787390136719e+00  ,8.305246131779e-01  ,1.068182329276e+04  
  6.797390136719e+00  ,9.602893154698e-01  ,1.067688562592e+04  
  6.807390136719e+00  ,6.420178838466e-01  ,1.067102960703e+04  
  6.808640136719e+00  ,7.891903439436e-01  ,1.067023178519e+04  
  6.811140136719e+00  ,1.238496047853e+00  ,1.066907452321e+04  
  6.816140136719e+00  ,8.212469862972e-01  ,1.066686655565e+04  
  6.817390136719e+00  ,1.318063905759e+00  ,1.066632886629e+04  
  6.819890136719e+00  ,6.774437696463e-01  ,1.066490610759e+04  
  6.824890136719e+00  ,6.295663319803e-01  ,1.066145441099e+04  
  6.833987011719e+00  ,1.095815912351e+00  ,1.065685039128e+04  
  6.843987011719e+00  ,6.881862849818e-01  ,1.065172003973e+04  
  6.845237011719e+00  ,1.323874629963e+00  ,1.065112435232e+04  
  6.847737011719e+00  ,1.099136326182e+00  ,1.065007564440e+04  
  6.852737011719e+00  ,7.587939085055e-01  ,1.064769482495e+04  
  6.862737011719e+00  ,1.190081484420e+00  ,1.064310673325e+04  
  6.872737011719e+00  ,9.651234473708e-01  ,1.063921042348e+04  
  6.882737011719e+00  ,9.344584490493e-01  ,1.063482548083e+04  
  6.892737011719e+00  ,8.395336771752e-01  ,1.063012061073e+04  
  6.902737011719e+00  ,9.955931272317e-01  ,1.062559376165e+04  
  6.912737011719e+00  ,9.820429090243e-01  ,1.062148566978e+04  
  6.922737011719e+00  ,6.536393322550e-01  ,1.061622433101e+04  
  6.923987011719e+00  ,6.264168218024e-01  ,1.061540511846e+04  
  6.926487011719e+00  ,6.046143986328e-01  ,1.061369714264e+04  
  6.931487011719e+00  ,1.135953856014e+00  ,1.061109198370e+04  
  6.941487011719e+00  ,7.783013397626e-01  ,1.060676507081e+04  
  6.942737011719e+00  ,7.930967131565e-01  ,1.060612284664e+04  
  6.945237011719e+00  ,1.200897244179e+00  ,1.060508246700e+04  
  6.950237011719e+00  ,7.313272499771e-01  ,1.060289254850e+04  
  6.960237011719e+00  ,1.020276497696e+00  ,1.059822321521e+04  
  6.970237011719e+00  ,1.287374492630e+00  ,1.059484240979e+04  
  6.980237011719e+00  ,9.604846339305e-01  ,1.059135718346e+04  
  6.990237011719e+00  ,1.289352092044e+00  ,1.058789023306e+04  
  7.000237011719e+00  ,1.143644520402e+00  ,1.058478810419e+04  
  7.010237011719e+00  ,1.201605273598e+00  ,1.058158864473e+04  
  7.020237011719e+00  ,9.351908932768e-01  ,1.057801331841e+04  
  7.030237011719e+00  ,1.302291940062e+00  ,1.057458264047e+04  
  7.040237011719e+00  ,8.265694143498e-01  ,1.057089074538e+04  
  7.041487011719e+00  ,1.259126560259e+00  ,1.057042256376e+04  
  7.043987011719e+00  ,8.853114413892e-01  ,1.056941515066e+04  
  7.044612011719e+00  ,8.026184881130e-01  ,1.056913582876e+04  
  7.045862011719e+00  ,8.993499557482e-01  ,1.056858168584e+04  
  7.048362011719e+00  ,1.061049226356e+00  ,1.056762920285e+04  
  7.053362011719e+00  ,1.137125766778e+00  ,1.056596106583e+04  
  7.063362011719e+00  ,1.075014496292e+00  ,1.056266418216e+04  
  7.073362011719e+00  ,1.214178899503e+00  ,1.055949296783e+04  
  7.083362011719e+00  ,7.847712637715e-01  ,1.055565946644e+04  
  7.084612011719e+00  ,1.144938505203e+00  ,1.055516846097e+04  
  7.087112011719e+00  ,9.754020813623e-01  ,1.055422102227e+04  
  7.092112011719e+00  ,1.177263710440e+00  ,1.055256064849e+04  
  7.102112011719e+00  ,7.961485641041e-01  ,1.054876028232e+04  
  7.103362011719e+00  ,7.799127170629e-01  ,1.054817998970e+04  
  7.105862011719e+00  ,7.904599139378e-01  ,1.054701915936e+04  
  7.110862011719e+00  ,7.339640491958e-01  ,1.054462442201e+04  
  7.120862011719e+00  ,8.339182714316e-01  ,1.053999385453e+04  
  7.130862011719e+00  ,7.750785851619e-01  ,1.053554814840e+04  
  7.140862011719e+00  ,1.331199072237e+00  ,1.053236646055e+04  
  7.150862011719e+00  ,1.215961180456e+00  ,1.052969524016e+04  
  7.160862011719e+00  ,1.227118747520e+00  ,1.052692240569e+04  
  7.170862011719e+00  ,8.233222449416e-01  ,1.052344127514e+04  
  7.172112011719e+00  ,1.073305459761e+00  ,1.052298053545e+04  
  7.174612011719e+00  ,1.334958952605e+00  ,1.052223801709e+04  
  7.179612011719e+00  ,6.306405835139e-01  ,1.052021007602e+04  
  7.189612011719e+00  ,7.418500320444e-01  ,1.051507258639e+04  
  7.199612011719e+00  ,8.925382244331e-01  ,1.051086435928e+04  
  7.209612011719e+00  ,7.496627704703e-01  ,1.050672101108e+04  
  7.219612011719e+00  ,9.644642475661e-01  ,1.050275611401e+04  
  7.229612011719e+00  ,8.203680532243e-01  ,1.049903748015e+04  
  7.239612011719e+00  ,1.374755088961e+00  ,1.049587247994e+04  
  7.249612011719e+00  ,1.276290169988e+00  ,1.049348917590e+04  
  7.259612011719e+00  ,1.085268715476e+00  ,1.049079102029e+04  
  7.269612011719e+00  ,1.295260475478e+00  ,1.048812560030e+04  
  7.279612011719e+00  ,1.221161534471e+00  ,1.048564677360e+04  
  7.289612011719e+00  ,9.754997405927e-01  ,1.048275722484e+04  
  7.299612011719e+00  ,7.173619800409e-01  ,1.047889994571e+04  
  7.300862011719e+00  ,6.703634754479e-01  ,1.047831746925e+04  
  7.303362011719e+00  ,8.523270363475e-01  ,1.047725071319e+04  
  7.308362011719e+00  ,8.838709677419e-01  ,1.047544092060e+04  
  7.318362011719e+00  ,7.722952970977e-01  ,1.047163404534e+04  
  7.328362011719e+00  ,1.212103640858e+00  ,1.046835742713e+04  
  7.338362011719e+00  ,6.145023957030e-01  ,1.046453351176e+04  
  7.348362011719e+00  ,7.304727317118e-01  ,1.045983506738e+04  
  7.358362011719e+00  ,1.146964934233e+00  ,1.045644054366e+04  
  7.368362011719e+00  ,1.202533036287e+00  ,1.045394711867e+04  
  7.378362011719e+00  ,1.126749473556e+00  ,1.045144330733e+04  
  7.388362011719e+00  ,6.636005737480e-01  ,1.044786319096e+04  
  7.389612011719e+00  ,1.106167790765e+00  ,1.044741234132e+04  
  7.392112011719e+00  ,1.184905545213e+00  ,1.044678272787e+04  
  7.397112011719e+00  ,9.273293252358e-01  ,1.044538967117e+04  
  7.398362011719e+00  ,1.289400921659e+00  ,1.044505473360e+04  
  7.400862011719e+00  ,6.355723746452e-01  ,1.044418527846e+04  
  7.405862011719e+00  ,1.144572283090e+00  ,1.044237410312e+04  
  7.415862011719e+00  ,1.165080721458e+00  ,1.043991404941e+04  
  7.425862011719e+00  ,1.290353099155e+00  ,1.043764923467e+04  
  7.435862011719e+00  ,6.662373729667e-01  ,1.043435725208e+04  
  7.437112011719e+00  ,1.087392803735e+00  ,1.043391953482e+04  
  7.439612011719e+00  ,1.090664387951e+00  ,1.043318434690e+04  
  7.444612011719e+00  ,1.290304269539e+00  ,1.043200739586e+04  
  7.454612011719e+00  ,6.203619495224e-01  ,1.042858048626e+04  
  7.455862011719e+00  ,1.313498336741e+00  ,1.042815545527e+04  
  7.458362011719e+00  ,1.252729880673e+00  ,1.042762232849e+04  
  7.463362011719e+00  ,1.085732596820e+00  ,1.042644017264e+04  
  7.473362011719e+00  ,1.180950346385e+00  ,1.042411103139e+04  
  7.483362011719e+00  ,1.273213904233e+00  ,1.042189480509e+04  
  7.493362011719e+00  ,1.181023590808e+00  ,1.041969294647e+04  
  7.503362011719e+00  ,1.348826563311e+00  ,1.041756431048e+04  
  7.513362011719e+00  ,1.037025055696e+00  ,1.041527829453e+04  
  7.523362011719e+00  ,6.017822809534e-01  ,1.041163191184e+04  
  7.524612011719e+00  ,1.135489974670e+00  ,1.041119206775e+04  
  7.527112011719e+00  ,8.041810357982e-01  ,1.041047738285e+04  
  7.527737011719e+00  ,6.795922727134e-01  ,1.041024386498e+04  
  7.528987011719e+00  ,8.424146244697e-01  ,1.040981544733e+04  
  7.531487011719e+00  ,7.412396618549e-01  ,1.040895151866e+04  
  7.536487011719e+00  ,8.746665852840e-01  ,1.040726063852e+04  
  7.546487011719e+00  ,8.093325601978e-01  ,1.040406948772e+04  
  7.556487011719e+00  ,9.266457106235e-01  ,1.040099406974e+04  
  7.566487011719e+00  ,8.321604052858e-01  ,1.039785855851e+04  
  7.576487011719e+00  ,6.787865840632e-01  ,1.039431091366e+04  
  7.586487011719e+00  ,1.042762535478e+00  ,1.039112851777e+04  
  7.596487011719e+00  ,8.591875972777e-01  ,1.038841952324e+04  
  7.606487011719e+00  ,1.225287636952e+00  ,1.038591725046e+04  
  7.616487011719e+00  ,6.600604266488e-01  ,1.038294081857e+04  
  7.626487011719e+00  ,1.218671224097e+00  ,1.037997356643e+04  
  7.636487011719e+00  ,1.167693105869e+00  ,1.037793204371e+04  
  7.646487011719e+00  ,6.052247688223e-01  ,1.037476554586e+04  
  7.656487011719e+00  ,1.161809137242e+00  ,1.037161023030e+04  
  7.666487011719e+00  ,1.115201269570e+00  ,1.036951081819e+04  
  7.676487011719e+00  ,1.293160802026e+00  ,1.036753269270e+04  
  7.686487011719e+00  ,7.227332377087e-01  ,1.036492838178e+04  
  7.687737011719e+00  ,6.177983947264e-01  ,1.036446435777e+04  
  7.688049511719e+00  ,9.072603534043e-01  ,1.036435988655e+04  
  7.688674511719e+00  ,9.772087771233e-01  ,1.036418520240e+04  
  7.689924511719e+00  ,9.327249977111e-01  ,1.036387344855e+04  
  7.692424511719e+00  ,1.364940336314e+00  ,1.036334169018e+04  
  7.697424511719e+00  ,1.187273781549e+00  ,1.036242745338e+04  
  7.707424511719e+00  ,7.178014465773e-01  ,1.035976174122e+04  
  7.708674511719e+00  ,1.367772453993e+00  ,1.035944592562e+04  
  7.711174511719e+00  ,1.043641468551e+00  ,1.035895821791e+04  
  7.711799511719e+00  ,1.025452436903e+00  ,1.035881738598e+04  
  7.713049511719e+00  ,9.125095370342e-01  ,1.035851132701e+04  
  7.715549511719e+00  ,1.220599993896e+00  ,1.035795363212e+04  
  7.720549511719e+00  ,1.330271309549e+00  ,1.035705514780e+04  
  7.730549511719e+00  ,1.074086733604e+00  ,1.035505213236e+04  
  7.740549511719e+00  ,1.300387585070e+00  ,1.035311430743e+04  
